"","Year","ScientificName_WoRMS","Poids","Nombre","Superficie","moyLat","moyLong"
"1639",1995,"Trisopterus minutus",195,19498,0.03135,49.4692,-0.3133
"1640",1995,"Mullus surmuletus",14,98,0.03735,49.44315,-0.1937
"1641",1995,"Zeus faber",0.6,1,0.03135,49.4692,-0.3133
"1642",1995,"Pleuronectes platessa",0.4,1,0.03735,49.44315,-0.1937
"1643",1995,"Gadus morhua",6.0995,2,0.0313,49.5545,-0.3133
"1644",1995,"Sardina pilchardus",0.5,2,0.0313,49.5545,-0.3133
"1645",1996,"Merlangius merlangus",0.5,1,0.03304,49.41965,-0.06285
"1646",1996,"Trachurus trachurus",1.7,6,0.03304,49.41965,-0.06285
"1647",1996,"Pleuronectes platessa",3,24,0.03304,49.41965,-0.06285
"1648",1996,"Buglossidium luteum",0.2,19,0.03304,49.41965,-0.06285
"1649",1996,"Agonus cataphractus",0.1,9,0.03304,49.41965,-0.06285
"1650",1996,"Limanda limanda",7.0995,140,0.03304,49.41965,-0.06285
"1651",1996,"Merlangius merlangus",21.3995,47,0.0277,49.5545,-0.3035
"1652",1996,"Trachurus trachurus",84.8,465,0.0277,49.5545,-0.3035
"1653",1996,"Callionymus lyra",0.6995,14,0.0277,49.5545,-0.3035
"1654",1996,"Trisopterus minutus",2.7995,132,0.0277,49.5545,-0.3035
"1655",1996,"Scomber scombrus",1.6,4,0.0277,49.5545,-0.3035
"1656",1996,"Spondyliosoma cantharus",0.5,1,0.0277,49.5545,-0.3035
"1657",1996,"Trachurus trachurus",8.3,636,0.03272,49.456,-0.4535
"1658",1996,"Mullus surmuletus",2.5995,10,0.03272,49.456,-0.4535
"1659",1996,"Callionymus lyra",NA,1,0.03272,49.456,-0.4535
"1660",1996,"Trisopterus minutus",0.5,37,0.03272,49.456,-0.4535
"1661",1996,"Platichthys flesus",0.2,1,0.02791,49.5187,-0.28485
"1662",1996,"Solea solea",0.2,2,0.02791,49.5187,-0.28485
"1663",1996,"Scyliorhinus canicula",0.6995,1,0.02791,49.5187,-0.28485
"1664",1996,"Scyliorhinus canicula",0.6,1,0.02791,49.5187,-0.28485
"1665",1996,"Mustelus asterias",1.7995,1,0.02791,49.5187,-0.28485
"1666",1996,"Callionymus lyra",1.7995,45,0.02791,49.5187,-0.28485
"1667",1996,"Trisopterus minutus",21.2995,520,0.02791,49.5187,-0.28485
"1668",1996,"Scomber scombrus",0.3,1,0.02791,49.5187,-0.28485
"1669",1996,"Trisopterus luscus",2,30,0.02791,49.5187,-0.28485
"1670",1996,"Dicentrarchus labrax",1,2,0.02791,49.5187,-0.28485
"1671",1996,"Microchirus variegatus",0.001,2,0.02791,49.5187,-0.28485
"1672",1996,"Spondyliosoma cantharus",0.3,2,0.02791,49.5187,-0.28485
"1673",1996,"Spondyliosoma cantharus",0.6995,6,0.02847,49.56735,-1.107
"1674",1996,"Chelidonichthys lucerna",0.3,1,0.02847,49.56735,-1.107
"1675",1996,"Merlangius merlangus",0.8995,3,0.03128,49.5838,-0.93
"1676",1996,"Trachurus trachurus",2.2995,55,0.03128,49.5838,-0.93
"1677",1996,"Scyliorhinus canicula",8.3,13,0.03128,49.5838,-0.93
"1678",1996,"Scyliorhinus canicula",16.3995,29,0.03128,49.5838,-0.93
"1679",1996,"Mullus surmuletus",0.8995,3,0.03128,49.5838,-0.93
"1680",1996,"Trisopterus minutus",10.8995,297,0.03128,49.5838,-0.93
"1681",1996,"Scomber scombrus",0.6995,1,0.03128,49.5838,-0.93
"1682",1996,"Trachurus trachurus",7.6995,34,0.03282,49.36285,-0.0628
"1683",1996,"Psetta maxima",0.6,1,0.03282,49.36285,-0.0628
"1684",1996,"Sprattus sprattus",0.4,73,0.03282,49.36285,-0.0628
"1685",1996,"Pleuronectes platessa",1.7995,11,0.03282,49.36285,-0.0628
"1686",1996,"Chelidonichthys cuculus",4.1995,19,0.03128,49.5838,-0.93
"1687",1996,"Trisopterus luscus",97.1995,736,0.03128,49.5838,-0.93
"1688",1996,"Dicentrarchus labrax",2.2,1,0.03128,49.5838,-0.93
"1689",1996,"Spondyliosoma cantharus",4.5995,25,0.03128,49.5838,-0.93
"1690",1996,"Platichthys flesus",4.3,19,0.03304,49.41965,-0.06285
"1691",1996,"Solea solea",1.5,18,0.03304,49.41965,-0.06285
"1692",1996,"Scyliorhinus canicula",1.2995,2,0.03304,49.41965,-0.06285
"1693",1996,"Scyliorhinus canicula",2,3,0.03304,49.41965,-0.06285
"1694",1996,"Callionymus lyra",3.5,74,0.03304,49.41965,-0.06285
"1695",1996,"Trisopterus minutus",0.6,34,0.03304,49.41965,-0.06285
"1696",1996,"Raja clavata",0.5,3,0.03304,49.41965,-0.06285
"1697",1996,"Raja clavata",0.6995,3,0.03304,49.41965,-0.06285
"1698",1996,"Anguilla anguilla",0.6,1,0.03304,49.41965,-0.06285
"1699",1996,"Trisopterus luscus",128.6,2112,0.03304,49.41965,-0.06285
"1700",1996,"Platichthys flesus",2.5995,10,0.03282,49.36285,-0.0628
"1701",1996,"Solea solea",0.2,4,0.03282,49.36285,-0.0628
"1702",1996,"Clupea harengus",1.1,152,0.03282,49.36285,-0.0628
"1703",1996,"Callionymus lyra",2.5995,56,0.03282,49.36285,-0.0628
"1704",1996,"Trisopterus minutus",0.3,5,0.03282,49.36285,-0.0628
"1705",1996,"Raja clavata",0.2,1,0.03282,49.36285,-0.0628
"1706",1996,"Scomber scombrus",0.2,1,0.03282,49.36285,-0.0628
"1707",1996,"Trisopterus luscus",105.5995,1958,0.03282,49.36285,-0.0628
"1708",1996,"Platichthys flesus",1.3995,4,0.03248,49.4325,-1.09185
"1709",1996,"Clupea harengus",6.0995,40,0.03248,49.4325,-1.09185
"1710",1996,"Callionymus lyra",11.3,326,0.03248,49.4325,-1.09185
"1711",1996,"Scomber scombrus",4.5,21,0.03248,49.4325,-1.09185
"1712",1996,"Dicentrarchus labrax",0.1,1,0.03248,49.4325,-1.09185
"1713",1996,"Pollachius pollachius",0.6995,1,0.03248,49.4325,-1.09185
"1714",1996,"Sardina pilchardus",9.1995,2240,0.0337,49.5285,-1.231
"1715",1996,"Trachurus trachurus",0.001,1,0.0337,49.5285,-1.231
"1716",1996,"Sprattus sprattus",26.8995,9052,0.0337,49.5285,-1.231
"1717",1996,"Pleuronectes platessa",1.8995,6,0.0337,49.5285,-1.231
"1718",1996,"Limanda limanda",0.2,2,0.0337,49.5285,-1.231
"1719",1996,"Platichthys flesus",0.5,1,0.0337,49.5285,-1.231
"1720",1996,"Callionymus lyra",0.8995,25,0.0337,49.5285,-1.231
"1721",1996,"Clupea harengus",0.2,43,0.02906,49.3853,0.01035
"1722",1996,"Callionymus lyra",0.4,12.6666666666667,0.02906,49.3853,0.01035
"1723",1996,"Trisopterus minutus",0.1,3,0.02906,49.3853,0.01035
"1724",1996,"Raja clavata",0.2,1,0.02906,49.3853,0.01035
"1725",1996,"Anguilla anguilla",0.899333333333333,0.666666666666667,0.02906,49.3853,0.01035
"1726",1996,"Trisopterus luscus",68.5993333333333,1540,0.02906,49.3853,0.01035
"1727",1996,"Dicentrarchus labrax",0.699333333333333,5,0.02906,49.3853,0.01035
"1728",1996,"Chelidonichthys lucerna",0.000666666666666667,1,0.02906,49.3853,0.01035
"1729",1996,"Merlangius merlangus",26.1,63,0.02791,49.5187,-0.28485
"1730",1996,"Gadus morhua",3.5,1,0.02791,49.5187,-0.28485
"1731",1996,"Trachurus trachurus",18.2995,107,0.02791,49.5187,-0.28485
"1732",1996,"Pleuronectes platessa",0.3,1,0.02791,49.5187,-0.28485
"1733",1996,"Buglossidium luteum",0.001,1,0.02791,49.5187,-0.28485
"1734",1996,"Limanda limanda",0.1,1,0.02791,49.5187,-0.28485
"1735",1996,"Spondyliosoma cantharus",3,32,0.01097,49.4702,-0.3212
"1736",1996,"Merlangius merlangus",8.6995,22,0.02913,49.4177,-0.57365
"1737",1996,"Gadus morhua",51.5995,12,0.02913,49.4177,-0.57365
"1738",1996,"Trachurus trachurus",51.0995,193,0.02913,49.4177,-0.57365
"1739",1996,"Sprattus sprattus",0.001,1,0.02913,49.4177,-0.57365
"1740",1996,"Alosa fallax",0.6995,1,0.02913,49.4177,-0.57365
"1741",1996,"Agonus cataphractus",NA,1,0.02913,49.4177,-0.57365
"1742",1996,"Limanda limanda",0.6995,2,0.02913,49.4177,-0.57365
"1743",1996,"Scyliorhinus canicula",8.6995,13,0.02913,49.4177,-0.57365
"1744",1996,"Mustelus asterias",1.1,1,0.02913,49.4177,-0.57365
"1745",1996,"Clupea harengus",0.1,5,0.02913,49.4177,-0.57365
"1746",1996,"Callionymus lyra",0.2,5,0.02913,49.4177,-0.57365
"1747",1996,"Merlangius merlangus",10,32,0.03141,49.44265,-0.1962
"1748",1996,"Sardina pilchardus",83,777,0.03141,49.44265,-0.1962
"1749",1996,"Trachurus trachurus",39.5,1017,0.03141,49.44265,-0.1962
"1750",1996,"Limanda limanda",0.6995,2,0.03141,49.44265,-0.1962
"1751",1996,"Scyliorhinus canicula",0.8,1,0.03141,49.44265,-0.1962
"1752",1996,"Mullus surmuletus",0.3,3,0.03141,49.44265,-0.1962
"1753",1996,"Clupea harengus",0.001,4,0.03141,49.44265,-0.1962
"1754",1996,"Callionymus lyra",2.4,37,0.03141,49.44265,-0.1962
"1755",1996,"Trisopterus minutus",22.6,2935,0.03141,49.44265,-0.1962
"1756",1996,"Raja clavata",0.5,1,0.03141,49.44265,-0.1962
"1757",1996,"Scomber scombrus",12.8,57,0.03141,49.44265,-0.1962
"1758",1996,"Chelidonichthys cuculus",0.2,1,0.03141,49.44265,-0.1962
"1759",1996,"Trisopterus luscus",0.1,12,0.03141,49.44265,-0.1962
"1760",1996,"Liza aurata",1,2,0.03141,49.44265,-0.1962
"1761",1996,"Sardina pilchardus",16.1,4238,0.03263,49.3565,-0.13785
"1762",1996,"Trachurus trachurus",7,34,0.03263,49.3565,-0.13785
"1763",1996,"Sprattus sprattus",27.2,8704,0.03263,49.3565,-0.13785
"1764",1996,"Pleuronectes platessa",1.2995,10,0.03263,49.3565,-0.13785
"1765",1996,"Limanda limanda",4.6995,29,0.03263,49.3565,-0.13785
"1766",1996,"Clupea harengus",2.7,237,0.03263,49.3565,-0.13785
"1767",1996,"Callionymus lyra",6.8,113,0.03263,49.3565,-0.13785
"1768",1996,"Scomber scombrus",43.2,185,0.03263,49.3565,-0.13785
"1769",1996,"Dicentrarchus labrax",0.3,1,0.03263,49.3565,-0.13785
"1770",1996,"Merlangius merlangus",0.001,1,0.02898,49.4242,-0.00735
"1771",1996,"Trachurus trachurus",0.3,1,0.02898,49.4242,-0.00735
"1772",1996,"Sprattus sprattus",0.1,7,0.02898,49.4242,-0.00735
"1773",1996,"Pleuronectes platessa",14.1995,264,0.02898,49.4242,-0.00735
"1774",1996,"Buglossidium luteum",0.5,45,0.02898,49.4242,-0.00735
"1775",1996,"Agonus cataphractus",NA,1,0.02898,49.4242,-0.00735
"1776",1996,"Limanda limanda",4.1995,235,0.02898,49.4242,-0.00735
"1777",1996,"Platichthys flesus",41.5,183,0.02898,49.4242,-0.00735
"1778",1996,"Solea solea",1.7995,58,0.02898,49.4242,-0.00735
"1779",1996,"Scyliorhinus canicula",0.8,1,0.02898,49.4242,-0.00735
"1780",1996,"Clupea harengus",0.001,3,0.02898,49.4242,-0.00735
"1781",1996,"Echiichthys vipera",0.8995,45,0.02898,49.4242,-0.00735
"1782",1996,"Callionymus lyra",0.1,3,0.02898,49.4242,-0.00735
"1783",1996,"Trisopterus minutus",0.3,10,0.02898,49.4242,-0.00735
"1784",1996,"Raja clavata",0.3,4,0.02898,49.4242,-0.00735
"1785",1996,"Raja clavata",0.2,1,0.02898,49.4242,-0.00735
"1786",1996,"Anguilla anguilla",1,6,0.02898,49.4242,-0.00735
"1787",1996,"Trisopterus luscus",31.7,748,0.02898,49.4242,-0.00735
"1788",1996,"Dicentrarchus labrax",0.4,2,0.02898,49.4242,-0.00735
"1789",1996,"Liza aurata",6.4,8,0.02898,49.4242,-0.00735
"1790",1996,"Chelidonichthys lucerna",0.1,4,0.02898,49.4242,-0.00735
"1791",1996,"Merlangius merlangus",0.2,3,0.02906,49.3853,0.01035
"1792",1996,"Gadus morhua",6,1,0.02906,49.3853,0.01035
"1793",1996,"Trachurus trachurus",1.89933333333333,8,0.02906,49.3853,0.01035
"1794",1996,"Sprattus sprattus",0.2,29,0.02906,49.3853,0.01035
"1795",1996,"Pleuronectes platessa",8.1,104,0.02906,49.3853,0.01035
"1796",1996,"Buglossidium luteum",0.000666666666666667,5,0.02906,49.3853,0.01035
"1797",1996,"Limanda limanda",2.59933333333333,83,0.02906,49.3853,0.01035
"1798",1996,"Trisopterus luscus",16.7,432,0.03592,49.61285,0.0883
"1799",1996,"Dicentrarchus labrax",0.6995,4,0.03592,49.61285,0.0883
"1800",1996,"Merlangius merlangus",0.8995,2,0.03006,49.6275,0.06485
"1801",1996,"Gadus morhua",3.5995,1,0.03006,49.6275,0.06485
"1802",1996,"Trachurus trachurus",1.2,3,0.03006,49.6275,0.06485
"1803",1996,"Alosa fallax",0.2,1,0.03006,49.6275,0.06485
"1804",1996,"Leucoraja naevus",0.1,1,0.03006,49.6275,0.06485
"1805",1996,"Pleuronectes platessa",0.8995,1,0.03006,49.6275,0.06485
"1806",1996,"Limanda limanda",0.2,1,0.03006,49.6275,0.06485
"1807",1996,"Scyliorhinus canicula",0.8,1,0.03006,49.6275,0.06485
"1808",1996,"Mullus surmuletus",0.2,1,0.03006,49.6275,0.06485
"1809",1996,"Clupea harengus",1.3995,127,0.03006,49.6275,0.06485
"1810",1996,"Echiichthys vipera",0.3,16,0.03006,49.6275,0.06485
"1811",1996,"Callionymus lyra",0.6995,14,0.03006,49.6275,0.06485
"1812",1996,"Trisopterus minutus",0.6995,32,0.03006,49.6275,0.06485
"1813",1996,"Scomber scombrus",0.3,1,0.03006,49.6275,0.06485
"1814",1996,"Chelidonichthys cuculus",0.1,1,0.03006,49.6275,0.06485
"1815",1996,"Trisopterus luscus",7.5995,213,0.03006,49.6275,0.06485
"1816",1996,"Mustelus mustelus",0.4,1,0.03006,49.6275,0.06485
"1817",1996,"Zeus faber",1,1,0.03006,49.6275,0.06485
"1818",1996,"Pollachius pollachius",0.4,1,0.03006,49.6275,0.06485
"1819",1996,"Sardina pilchardus",0.001,3,0.03595,49.6515,-0.183
"1820",1996,"Trachurus trachurus",31.7995,231,0.03595,49.6515,-0.183
"1821",1996,"Scyliorhinus canicula",7.3,9,0.03595,49.6515,-0.183
"1822",1996,"Scyliorhinus canicula",0.6,1,0.03595,49.6515,-0.183
"1823",1996,"Mullus surmuletus",0.1,1,0.03595,49.6515,-0.183
"1824",1996,"Mustelus asterias",1.2,1,0.03595,49.6515,-0.183
"1825",1996,"Clupea harengus",0.001,2,0.03595,49.6515,-0.183
"1826",1996,"Callionymus lyra",0.1,2,0.03595,49.6515,-0.183
"1827",1996,"Trisopterus minutus",0.001,1,0.03595,49.6515,-0.183
"1828",1996,"Scomber scombrus",0.3,3,0.03595,49.6515,-0.183
"1829",1996,"Chelidonichthys cuculus",8.5,32,0.03595,49.6515,-0.183
"1830",1996,"Mustelus mustelus",1.3995,1,0.03595,49.6515,-0.183
"1831",1996,"Scyliorhinus stellaris",0.4,1,0.03595,49.6515,-0.183
"1832",1996,"Spondyliosoma cantharus",1.7995,3,0.03595,49.6515,-0.183
"1833",1996,"Limanda limanda",4,23,0.03592,49.61285,0.0883
"1834",1996,"Platichthys flesus",1.7995,7,0.03592,49.61285,0.0883
"1835",1996,"Scyliorhinus canicula",1.6,2,0.03592,49.61285,0.0883
"1836",1996,"Clupea harengus",0.6995,90,0.03592,49.61285,0.0883
"1837",1996,"Callionymus lyra",6,116,0.03592,49.61285,0.0883
"1838",1996,"Trisopterus minutus",0.1,3,0.03592,49.61285,0.0883
"1839",1996,"Belone belone",0.2,1,0.03592,49.61285,0.0883
"1840",1996,"Buglossidium luteum",0.1,7,0.03282,49.36285,-0.0628
"1841",1996,"Limanda limanda",5.1995,33,0.03282,49.36285,-0.0628
"1842",1996,"Trachurus trachurus",3.5995,150,0.03418,49.44715,-0.9123
"1843",1996,"Limanda limanda",0.5,1,0.03418,49.44715,-0.9123
"1844",1996,"Scyliorhinus canicula",1.6,2,0.03418,49.44715,-0.9123
"1845",1996,"Mullus surmuletus",0.1,3,0.03418,49.44715,-0.9123
"1846",1996,"Callionymus lyra",0.5,7,0.03418,49.44715,-0.9123
"1847",1996,"Trisopterus minutus",0.5,25,0.03418,49.44715,-0.9123
"1848",1996,"Chelidonichthys cuculus",2.5995,15,0.03418,49.44715,-0.9123
"1849",1996,"Dicentrarchus labrax",1.1,1,0.03418,49.44715,-0.9123
"1850",1996,"Spondyliosoma cantharus",0.1,8,0.03418,49.44715,-0.9123
"1851",1996,"Chelidonichthys lucerna",0.6995,1,0.03418,49.44715,-0.9123
"1852",1996,"Merlangius merlangus",0.6995,1,0.03138,49.4212,-0.96965
"1853",1996,"Gadus morhua",6.0995,2,0.03138,49.4212,-0.96965
"1854",1996,"Sardina pilchardus",0.1,1,0.03138,49.4212,-0.96965
"1855",1996,"Trachurus trachurus",29.2995,184,0.03138,49.4212,-0.96965
"1856",1996,"Pleuronectes platessa",0.8,2,0.03138,49.4212,-0.96965
"1857",1996,"Limanda limanda",2.4,13,0.03138,49.4212,-0.96965
"1858",1996,"Platichthys flesus",0.4,1,0.03138,49.4212,-0.96965
"1859",1996,"Scyliorhinus canicula",3.5,4,0.03138,49.4212,-0.96965
"1860",1996,"Solea solea",0.3,26,0.029,49.3868,0.057
"1861",1996,"Scyliorhinus canicula",0.8,1,0.029,49.3868,0.057
"1862",1996,"Clupea harengus",0.001,2,0.029,49.3868,0.057
"1863",1996,"Raja clavata",0.8995,4,0.029,49.3868,0.057
"1864",1996,"Raja clavata",1.6,6,0.029,49.3868,0.057
"1865",1996,"Anguilla anguilla",0.6995,4,0.029,49.3868,0.057
"1866",1996,"Ciliata mustela",NA,3,0.029,49.3868,0.057
"1867",1996,"Trisopterus luscus",49.0995,872,0.029,49.3868,0.057
"1868",1996,"Dicentrarchus labrax",0.5,4,0.029,49.3868,0.057
"1869",1996,"Merlangius merlangus",5.3,43,0.03282,49.36285,-0.0628
"1870",1996,"Sardina pilchardus",0.2,1,0.03282,49.36285,-0.0628
"1871",1996,"Merlangius merlangus",0.4,1,0.03592,49.61285,0.0883
"1872",1996,"Trachurus trachurus",2.7995,8,0.03592,49.61285,0.0883
"1873",1996,"Alosa fallax",0.4,1,0.03592,49.61285,0.0883
"1874",1996,"Pleuronectes platessa",3.5995,10,0.03592,49.61285,0.0883
"1875",1996,"Trisopterus minutus",24.8995,728,0.02913,49.4177,-0.57365
"1876",1996,"Raja clavata",1.6,1,0.02913,49.4177,-0.57365
"1877",1996,"Scomber scombrus",0.6995,2,0.02913,49.4177,-0.57365
"1878",1996,"Trisopterus luscus",129,1705,0.02913,49.4177,-0.57365
"1879",1996,"Dicentrarchus labrax",1.1,2,0.02913,49.4177,-0.57365
"1880",1996,"Pollachius pollachius",43.5995,88,0.02913,49.4177,-0.57365
"1881",1996,"Gadus morhua",50.7,11,0.03136,49.4545,-0.6437
"1882",1996,"Trachurus trachurus",1.8995,13,0.03136,49.4545,-0.6437
"1883",1996,"Scyliorhinus canicula",0.8995,1,0.03136,49.4545,-0.6437
"1884",1996,"Callionymus lyra",1,18,0.03136,49.4545,-0.6437
"1885",1996,"Chelidonichthys cuculus",7.8,33,0.03136,49.4545,-0.6437
"1886",1996,"Scomber scombrus",1.5,5,0.0337,49.5285,-1.231
"1887",1996,"Dicentrarchus labrax",0.3,1,0.0337,49.5285,-1.231
"1888",1996,"Chelidonichthys lucerna",0.2,3,0.0337,49.5285,-1.231
"1889",1996,"Merlangius merlangus",1,1,0.02847,49.56735,-1.107
"1890",1996,"Gadus morhua",14.3,3,0.02847,49.56735,-1.107
"1891",1996,"Sardina pilchardus",0.1,1,0.02847,49.56735,-1.107
"1892",1996,"Trachurus trachurus",59.2995,622,0.02847,49.56735,-1.107
"1893",1996,"Scyliorhinus canicula",8.1995,9,0.02847,49.56735,-1.107
"1894",1996,"Scyliorhinus canicula",4,5,0.02847,49.56735,-1.107
"1895",1996,"Mullus surmuletus",2.7995,11,0.02847,49.56735,-1.107
"1896",1996,"Trisopterus minutus",0.001,2,0.02847,49.56735,-1.107
"1897",1996,"Scomber scombrus",0.6995,1,0.02847,49.56735,-1.107
"1898",1996,"Raja montagui",0.3,1,0.02847,49.56735,-1.107
"1899",1996,"Chelidonichthys cuculus",2.9,9,0.02847,49.56735,-1.107
"1900",1996,"Dicentrarchus labrax",0.4,2,0.03304,49.41965,-0.06285
"1901",1996,"Liza aurata",1.5,2,0.03304,49.41965,-0.06285
"1902",1996,"Merlangius merlangus",1,4,0.029,49.3868,0.057
"1903",1996,"Trachurus trachurus",1.2,4,0.029,49.3868,0.057
"1904",1996,"Psetta maxima",5.9,2,0.029,49.3868,0.057
"1905",1996,"Sprattus sprattus",0.1,9,0.029,49.3868,0.057
"1906",1996,"Pleuronectes platessa",0.6995,23,0.029,49.3868,0.057
"1907",1996,"Buglossidium luteum",0.001,4,0.029,49.3868,0.057
"1908",1996,"Limanda limanda",0.3,34,0.029,49.3868,0.057
"1909",1996,"Platichthys flesus",7.1995,27,0.029,49.3868,0.057
"1910",1996,"Trisopterus luscus",0.1,1,0.03136,49.4545,-0.6437
"1911",1996,"Spondyliosoma cantharus",0.001,2,0.03136,49.4545,-0.6437
"1912",1996,"Scomber scombrus",9.8995,37,0.03138,49.4212,-0.96965
"1913",1996,"Raja clavata",3.4,4,0.03138,49.4212,-0.96965
"1914",1996,"Clupea harengus",0.1,8,0.03138,49.4212,-0.96965
"1915",1996,"Mullus surmuletus",0.6995,1,0.03138,49.4212,-0.96965
"1916",1996,"Trisopterus minutus",0.1,3,0.03138,49.4212,-0.96965
"1917",1996,"Callionymus lyra",4.0995,59,0.03138,49.4212,-0.96965
"1918",1996,"Chelidonichthys cuculus",1.3995,4,0.03138,49.4212,-0.96965
"1919",1996,"Pollachius pollachius",37.5995,71,0.03138,49.4212,-0.96965
"1920",1996,"Solea solea",0.1,7,0.02906,49.3853,0.01035
"1921",1996,"Platichthys flesus",7.19933333333333,34,0.02906,49.3853,0.01035
"1922",1996,"Spondyliosoma cantharus",0.1,4,0.03138,49.4212,-0.96965
"1923",1996,"Chelidonichthys cuculus",2.7995,10,0.03272,49.456,-0.4535
"1924",1996,"Chelidonichthys lucerna",0.6995,2,0.03138,49.4212,-0.96965
"1925",1996,"Trigloporus lastoviza",0.1,1,0.03138,49.4212,-0.96965
"1926",1996,"Chelidonichthys lucerna",0.6,2,0.03272,49.456,-0.4535
"1927",1996,"Trachurus trachurus",7,118,0.01097,49.4702,-0.3212
"1928",1996,"Pleuronectes platessa",1.1,14,0.03248,49.4325,-1.09185
"1929",1996,"Alosa fallax",0.1,1,0.03248,49.4325,-1.09185
"1930",1996,"Callionymus lyra",0.2,3,0.01097,49.4702,-0.3212
"1931",1996,"Trisopterus minutus",60.2,1441,0.01097,49.4702,-0.3212
"1932",1996,"Chelidonichthys lucerna",0.3,1,0.03136,49.4545,-0.6437
"1933",1996,"Scomber scombrus",0.5,1,0.01097,49.4702,-0.3212
"1934",1996,"Liza aurata",0.4,1,0.01097,49.4702,-0.3212
"1935",1996,"Limanda limanda",3.2995,40,0.03248,49.4325,-1.09185
"1936",1996,"Dicentrarchus labrax",1,2,0.03272,49.456,-0.4535
"1937",1996,"Liza aurata",29,62,0.03272,49.456,-0.4535
"1938",1996,"Merlangius merlangus",6.5995,55,0.03248,49.4325,-1.09185
"1939",1996,"Sprattus sprattus",23.5,6889,0.03248,49.4325,-1.09185
"1940",1996,"Spondyliosoma cantharus",7.4,50,0.03272,49.456,-0.4535
"1941",1996,"Sardina pilchardus",0.6995,154,0.03248,49.4325,-1.09185
"1942",1996,"Trachurus trachurus",6.3,23,0.03248,49.4325,-1.09185
"1943",1997,"Scyliorhinus canicula",17,22,0.0302,49.652,-0.1795
"1944",1997,"Mullus surmuletus",0.3,9,0.0302,49.652,-0.1795
"1945",1997,"Engraulis encrasicolus",0.001,3,0.0302,49.652,-0.1795
"1946",1997,"Mustelus asterias",3.2,2,0.0302,49.652,-0.1795
"1947",1997,"Callionymus lyra",0.5,7,0.0302,49.652,-0.1795
"1948",1997,"Trisopterus minutus",0.001,5,0.0302,49.652,-0.1795
"1949",1997,"Chelidonichthys cuculus",11.3,48,0.0302,49.652,-0.1795
"1950",1997,"Zeus faber",0.5,1,0.0302,49.652,-0.1795
"1951",1997,"Dicentrarchus labrax",1.7995,1,0.0302,49.652,-0.1795
"1952",1997,"Chelidonichthys lucerna",1.2,3,0.0302,49.652,-0.1795
"1953",1997,"Gadus morhua",20.6,10,0.0252,49.56285,-1.09665
"1954",1997,"Engraulis encrasicolus",0.1,17,0.02809,49.527,-1.2315
"1955",1997,"Clupea harengus",0.4,36,0.02809,49.527,-1.2315
"1956",1997,"Eutrigla gurnardus",0.3,4,0.02809,49.527,-1.2315
"1957",1997,"Callionymus lyra",0.6,13,0.02809,49.527,-1.2315
"1958",1997,"Scomber scombrus",0.6,2,0.02809,49.527,-1.2315
"1959",1997,"Zeus faber",0.2,2,0.02809,49.527,-1.2315
"1960",1997,"Dicentrarchus labrax",2.7995,9,0.02809,49.527,-1.2315
"1961",1997,"Spondyliosoma cantharus",0.1,12,0.02809,49.527,-1.2315
"1962",1997,"Merlangius merlangus",2.2995,18,0.02851,49.433,-1.09135
"1963",1997,"Gadus morhua",6.8,6,0.02851,49.433,-1.09135
"1964",1997,"Trachurus trachurus",9.3,82,0.02851,49.433,-1.09135
"1965",1997,"Pleuronectes platessa",6.6995,30,0.02851,49.433,-1.09135
"1966",1997,"Solea solea",1,10,0.02707,49.4358,-0.104
"1967",1997,"Scyliorhinus canicula",1.6,2,0.02707,49.4358,-0.104
"1968",1997,"Mullus surmuletus",NA,1,0.02707,49.4358,-0.104
"1969",1997,"Clupea harengus",0.1,20,0.02707,49.4358,-0.104
"1970",1997,"Callionymus lyra",4.5995,93,0.02707,49.4358,-0.104
"1971",1997,"Trisopterus minutus",1.2,97,0.02707,49.4358,-0.104
"1972",1997,"Raja clavata",0.2,1,0.02707,49.4358,-0.104
"1973",1997,"Trisopterus luscus",157.5,2580,0.02707,49.4358,-0.104
"1974",1997,"Dicentrarchus labrax",0.4,2,0.02707,49.4358,-0.104
"1975",1997,"Spondyliosoma cantharus",0.1,5,0.02707,49.4358,-0.104
"1976",1997,"Sardina pilchardus",0.2,1,0.02832,49.3805,-0.2015
"1977",1997,"Pleuronectes platessa",0.4,1,0.02832,49.3805,-0.2015
"1978",1997,"Callionymus lyra",NA,1,0.02832,49.3805,-0.2015
"1979",1997,"Scomber scombrus",0.2,2,0.02832,49.3805,-0.2015
"1980",1997,"Dicentrarchus labrax",0.2,1,0.02832,49.3805,-0.2015
"1981",1997,"Liza aurata",4.0995,6,0.02832,49.3805,-0.2015
"1982",1997,"Trachurus trachurus",0.001,3,0.02776,49.4368,-1.0065
"1983",1997,"Gadus morhua",2,2,0.02791,49.4843,-0.9575
"1984",1997,"Trachurus trachurus",9.1,47,0.02791,49.4843,-0.9575
"1985",1997,"Pleuronectes platessa",1.1,1,0.02791,49.4843,-0.9575
"1986",1997,"Limanda limanda",2.5995,8,0.02791,49.4843,-0.9575
"1987",1997,"Scyliorhinus canicula",3.4,4,0.02791,49.4843,-0.9575
"1988",1997,"Echiichthys vipera",0.1,9,0.02791,49.4843,-0.9575
"1989",1997,"Callionymus lyra",0.6,7,0.02791,49.4843,-0.9575
"1990",1997,"Trisopterus minutus",0.001,1,0.02791,49.4843,-0.9575
